0.995185	0.926959	0.867358	0.815506	0.770602	0.731917	0.698781	0.670585	0.64677	0.626823	0.610276	0.596699	0.585699	0.576913	0.570009	0.564683	0.560654	0.557665	0.555477	0.553872	0.552649	0.551622	0.550618	0.54948	0.548059	0.546221	0.543839	0.540794	0.536977	0.532285	0.526621	0.519894	0.512016	0.502905	0.49248	0.480664	0.467379	0.45255	0.4361	0.417952	0.398025	0.376237	0.3525	0.326723	0.298806	0.268642	0.236115	0.201098	0.163451	0.123021	0.0796365	0.0331095	-0.0167698	-0.0702343	-0.127543	-0.188986	-0.254883	-0.325593	-0.401515	-0.483092	-0.570819	-0.665246	-0.766983	-0.876711	-0.995185	
0.980785	0.913169	0.854053	0.802576	0.757949	0.719454	0.686434	0.658287	0.634463	0.614459	0.597813	0.584104	0.572943	0.563975	0.556873	0.551338	0.547094	0.543886	0.541483	0.539669	0.538246	0.537031	0.535856	0.534564	0.533011	0.531063	0.528596	0.525495	0.52165	0.516962	0.511333	0.504676	0.496903	0.487933	0.477687	0.466088	0.45306	0.438529	0.422417	0.40465	0.385148	0.363828	0.340606	0.315388	0.288077	0.258567	0.226744	0.19248	0.155639	0.116067	0.0735969	0.0280412	-0.0208071	-0.0731786	-0.129329	-0.189545	-0.254143	-0.323477	-0.397941	-0.477974	-0.564063	-0.65675	-0.756641	-0.864404	-0.980785	
0.95694	0.890878	0.833109	0.782794	0.739163	0.701516	0.669211	0.641663	0.618334	0.598734	0.582413	0.568958	0.557992	0.549168	0.542168	0.536699	0.532493	0.529302	0.526898	0.525072	0.523632	0.522398	0.521207	0.519906	0.518354	0.516422	0.513987	0.510937	0.507166	0.502576	0.497073	0.490571	0.482985	0.474235	0.464245	0.452939	0.440244	0.426085	0.41039	0.393083	0.374087	0.353323	0.330705	0.306145	0.279546	0.250806	0.219812	0.18644	0.150557	0.112012	0.0706427	0.0262657	-0.0213214	-0.0723434	-0.127051	-0.185722	-0.248667	-0.316231	-0.388799	-0.466799	-0.550707	-0.641053	-0.738425	-0.843479	-0.95694	
0.92388	0.860292	0.804712	0.756326	0.714393	0.678234	0.647232	0.620818	0.598475	0.579728	0.564143	0.551321	0.540897	0.532536	0.52593	0.520796	0.516874	0.513926	0.511732	0.510088	0.508809	0.507721	0.506666	0.505496	0.504077	0.50228	0.49999	0.497097	0.493498	0.4891	0.483811	0.477548	0.470229	0.461777	0.452118	0.441179	0.428889	0.415177	0.399973	0.383203	0.364795	0.344669	0.322746	0.29894	0.273157	0.245298	0.215256	0.182911	0.148135	0.110782	0.070696	0.0277	-0.0184008	-0.0678231	-0.120808	-0.177625	-0.238571	-0.303982	-0.374226	-0.449717	-0.530914	-0.618329	-0.712528	-0.814145	-0.92388	
0.881921	0.821699	0.769119	0.723405	0.683846	0.649796	0.620662	0.595901	0.575018	0.55756	0.543109	0.531285	0.521738	0.514146	0.508217	0.503678	0.50028	0.497795	0.496012	0.494737	0.493791	0.493008	0.492236	0.491335	0.490173	0.48863	0.486594	0.483959	0.480629	0.476512	0.471522	0.465578	0.458603	0.450524	0.441268	0.430768	0.418954	0.405761	0.39112	0.374962	0.357217	0.337813	0.316671	0.29371	0.268842	0.241974	0.213002	0.181815	0.148288	0.112286	0.0736588	0.0322389	-0.0121587	-0.05974	-0.110734	-0.165397	-0.224013	-0.286898	-0.354405	-0.426929	-0.504904	-0.588819	-0.679215	-0.776693	-0.881921	
0.83147	0.775463	0.72666	0.684326	0.647791	0.616441	0.589717	0.567105	0.548136	0.532381	0.519446	0.508969	0.50062	0.494093	0.489111	0.485415	0.48277	0.48096	0.479782	0.479055	0.478606	0.478281	0.477934	0.47743	0.476648	0.475471	0.473793	0.471515	0.468544	0.464795	0.460185	0.454638	0.448081	0.440445	0.431662	0.421668	0.410398	0.397791	0.383781	0.368306	0.351299	0.332692	0.312413	0.290385	0.266528	0.240753	0.212964	0.183057	0.150916	0.116415	0.0794136	0.0397552	-0.00273309	-0.048244	-0.0969922	-0.149217	-0.205184	-0.265192	-0.32957	-0.398687	-0.472955	-0.552829	-0.638819	-0.73149	-0.83147	
0.77301	0.722024	0.677732	0.639449	0.606549	0.57846	0.554657	0.534663	0.518038	0.504381	0.493322	0.484524	0.477676	0.472494	0.468715	0.466099	0.464425	0.463488	0.4631	0.46309	0.463297	0.463573	0.463784	0.463803	0.463514	0.46281	0.46159	0.459761	0.457236	0.453935	0.449782	0.444705	0.438636	0.43151	0.423265	0.413841	0.403179	0.391221	0.377908	0.363181	0.34698	0.329242	0.309902	0.28889	0.266131	0.241544	0.215043	0.186531	0.155904	0.123045	0.0878247	0.0501011	0.00971484	-0.033511	-0.0797739	-0.129294	-0.182316	-0.239115	-0.299995	-0.365296	-0.435399	-0.510724	-0.591743	-0.678978	-0.77301	
0.707107	0.661891	0.622794	0.589188	0.560496	0.53619	0.515789	0.498851	0.484972	0.47378	0.464936	0.458127	0.453065	0.449489	0.447155	0.44584	0.445339	0.445464	0.446039	0.446906	0.447914	0.448929	0.449824	0.450481	0.450794	0.450662	0.449993	0.448699	0.446702	0.443926	0.440301	0.435762	0.430245	0.423692	0.416045	0.407251	0.397254	0.386004	0.373446	0.359528	0.344196	0.327394	0.309063	0.28914	0.26756	0.24425	0.219132	0.192121	0.163123	0.132034	0.0987389	0.0631091	0.025002	-0.0157415	-0.0592989	-0.105869	-0.155672	-0.208957	-0.265998	-0.327104	-0.392619	-0.462926	-0.53845	-0.619667	-0.707107	
0.634393	0.595637	0.562366	0.534013	0.510054	0.490015	0.473456	0.459979	0.449217	0.440831	0.434513	0.429979	0.426968	0.425239	0.424572	0.424764	0.425626	0.426986	0.428685	0.430576	0.432524	0.434403	0.436098	0.437502	0.438516	0.439049	0.439017	0.438339	0.436944	0.434764	0.431733	0.427794	0.422889	0.416965	0.409972	0.40186	0.392582	0.382092	0.370343	0.357288	0.342881	0.327073	0.309813	0.291047	0.270717	0.248761	0.225113	0.199697	0.172433	0.143229	0.111987	0.0785937	0.042925	0.00484165	-0.035812	-0.0792101	-0.125547	-0.175042	-0.227937	-0.284504	-0.345049	-0.409909	-0.479464	-0.554136	-0.634393	
0.55557	0.523896	0.497021	0.474441	0.455694	0.440357	0.428042	0.418392	0.411082	0.405812	0.402305	0.400307	0.399586	0.399926	0.40113	0.403015	0.405412	0.408167	0.411136	0.414188	0.417199	0.420058	0.42266	0.42491	0.426717	0.428	0.428683	0.428695	0.42797	0.426448	0.424072	0.420789	0.416549	0.411306	0.405015	0.397633	0.389121	0.379437	0.368543	0.356399	0.342966	0.328203	0.312068	0.294516	0.275499	0.254965	0.23286	0.209121	0.18368	0.156463	0.127385	0.0963531	0.063262	0.0279945	-0.00958124	-0.0496129	-0.0922661	-0.137727	-0.186203	-0.237928	-0.293162	-0.352198	-0.415362	-0.483017	-0.55557	
0.471397	0.447356	0.427381	0.411036	0.397923	0.387676	0.379959	0.374465	0.370908	0.369028	0.368585	0.369357	0.371141	0.373748	0.377005	0.380751	0.384839	0.389131	0.393503	0.397836	0.402025	0.405967	0.409573	0.412757	0.415439	0.417549	0.419018	0.419784	0.419791	0.418984	0.417315	0.414738	0.411211	0.406692	0.401146	0.394536	0.386828	0.37799	0.367991	0.356798	0.344379	0.330704	0.315739	0.299448	0.281795	0.26274	0.242239	0.220245	0.196703	0.171556	0.144737	0.116171	0.0857748	0.0534549	0.0191049	-0.0173946	-0.0561779	-0.0973965	-0.141221	-0.187842	-0.237475	-0.29036	-0.346768	-0.407001	-0.471397	
0.382683	0.366751	0.35411	0.344398	0.337285	0.332464	0.329655	0.328598	0.329055	0.330806	0.333648	0.337394	0.34187	0.346918	0.352388	0.358143	0.364058	0.370015	0.375905	0.381629	0.387093	0.392212	0.396906	0.401102	0.404733	0.407735	0.410052	0.411631	0.412422	0.41238	0.411464	0.409636	0.40686	0.403105	0.398338	0.392534	0.385664	0.377704	0.36863	0.358419	0.347048	0.334494	0.320733	0.305741	0.289492	0.271959	0.253111	0.232914	0.211331	0.18832	0.163833	0.137817	0.110211	0.0809444	0.0499397	0.017107	-0.017655	-0.0544613	-0.0934421	-0.134745	-0.178535	-0.225	-0.27435	-0.326823	-0.382683	
0.290285	0.282854	0.277908	0.275163	0.274354	0.27524	0.277596	0.281215	0.285906	0.291491	0.297806	0.304698	0.312028	0.319663	0.327483	0.335375	0.343233	0.350963	0.358472	0.365678	0.372504	0.378878	0.384734	0.390011	0.394652	0.398605	0.401824	0.404263	0.405883	0.406648	0.406523	0.405479	0.403488	0.400525	0.396567	0.391594	0.385587	0.378529	0.370405	0.361199	0.350897	0.339488	0.326956	0.313289	0.298473	0.282492	0.26533	0.246968	0.227386	0.206559	0.184459	0.161053	0.136305	0.110172	0.0826015	0.0535372	0.0229117	-0.00935206	-0.0433423	-0.0791599	-0.11692	-0.156754	-0.19881	-0.243257	-0.290285	
0.19509	0.196471	0.199506	0.203989	0.209728	0.216545	0.224274	0.232761	0.241862	0.251445	0.261385	0.271565	0.281878	0.292223	0.302505	0.312637	0.322537	0.332128	0.34134	0.350106	0.358365	0.36606	0.373139	0.379552	0.385256	0.390208	0.394371	0.397711	0.400198	0.401802	0.402499	0.402267	0.401085	0.398938	0.395809	0.391686	0.386559	0.380419	0.373258	0.365071	0.355853	0.345601	0.334312	0.321984	0.308616	0.294204	0.278747	0.262242	0.244684	0.226069	0.206387	0.185631	0.163785	0.140834	0.116757	0.0915278	0.0651158	0.037483	0.00858444	-0.0216331	-0.0532322	-0.086286	-0.120879	-0.15711	-0.19509	
0.0980171	0.108432	0.119656	0.131559	0.144024	0.156938	0.170193	0.183691	0.197336	0.211041	0.224721	0.238297	0.251695	0.264843	0.277675	0.29013	0.302147	0.313671	0.324651	0.335039	0.344788	0.353857	0.362207	0.369802	0.376609	0.382597	0.387739	0.392012	0.395392	0.397861	0.399402	0.400001	0.399646	0.398329	0.396042	0.392781	0.388543	0.383327	0.377136	0.369972	0.361841	0.35275	0.342706	0.331719	0.3198	0.306959	0.29321	0.278566	0.263039	0.246643	0.229391	0.211295	0.192369	0.172621	0.152063	0.1307	0.10854	0.085583	0.0618295	0.0372748	0.0119099	-0.0142789	-0.0413112	-0.0692128	-0.0980171	
1.22465e-16	0.0195857	0.0391242	0.0585684	0.0778715	0.096987	0.115869	0.134472	0.15275	0.170661	0.188161	0.205207	0.221759	0.237777	0.253223	0.268058	0.282247	0.295757	0.308554	0.320608	0.331889	0.342371	0.352029	0.360838	0.368778	0.375829	0.381976	0.387202	0.391495	0.394845	0.397244	0.398686	0.399168	0.398688	0.397247	0.394849	0.391501	0.387209	0.381984	0.375839	0.368788	0.360849	0.35204	0.342384	0.331902	0.320621	0.308567	0.29577	0.282261	0.268071	0.253236	0.23779	0.221771	0.205219	0.188171	0.170671	0.152759	0.134479	0.115875	0.0969922	0.0778756	0.0585714	0.0391261	0.0195866	-1.22465e-16	
-0.0980171	-0.0692138	-0.0413131	-0.0142819	0.0119058	0.0372696	0.0618232	0.0855757	0.108531	0.130691	0.152053	0.17261	0.192357	0.211283	0.229378	0.24663	0.263026	0.278553	0.293198	0.306947	0.319788	0.331708	0.342696	0.352741	0.361833	0.369965	0.37713	0.383322	0.388539	0.392779	0.396041	0.39833	0.399648	0.400004	0.399407	0.397867	0.395399	0.39202	0.387749	0.382608	0.376621	0.369815	0.362221	0.353871	0.344802	0.335053	0.324666	0.313686	0.302161	0.290144	0.277689	0.264856	0.251707	0.238309	0.224732	0.211051	0.197345	0.183698	0.170199	0.156943	0.144028	0.131562	0.119657	0.108433	0.0980171	
-0.19509	-0.157111	-0.120881	-0.086289	-0.0532363	-0.0216382	0.00857826	0.0374758	0.0651076	0.0915188	0.116747	0.140824	0.163774	0.185619	0.206376	0.226057	0.244673	0.26223	0.278736	0.294193	0.308606	0.321975	0.334304	0.345594	0.355847	0.365066	0.373254	0.380416	0.386558	0.391686	0.39581	0.39894	0.401089	0.402272	0.402506	0.40181	0.400207	0.397722	0.394383	0.39022	0.385269	0.379567	0.373154	0.366076	0.358381	0.350122	0.341355	0.332143	0.322552	0.312652	0.302519	0.292236	0.281891	0.271577	0.261395	0.251455	0.241871	0.232768	0.22428	0.21655	0.209732	0.203992	0.199508	0.196471	0.19509	
-0.290285	-0.243258	-0.198812	-0.156757	-0.116924	-0.0791649	-0.0433483	-0.009359	0.0229039	0.0535287	0.0825923	0.110162	0.136295	0.161043	0.184448	0.206548	0.227376	0.246958	0.26532	0.282483	0.298464	0.313281	0.326949	0.339482	0.350893	0.361195	0.370402	0.378528	0.385588	0.391596	0.39657	0.40053	0.403494	0.405486	0.406532	0.406658	0.405894	0.404275	0.401837	0.398619	0.394666	0.390026	0.38475	0.378894	0.372521	0.365695	0.358488	0.350979	0.343249	0.33539	0.327497	0.319677	0.312041	0.30471	0.297816	0.2915	0.285914	0.281223	0.277602	0.275245	0.274358	0.275165	0.27791	0.282854	0.290285	
-0.382683	-0.326824	-0.274352	-0.225003	-0.178539	-0.134749	-0.0934479	-0.0544679	-0.0176624	0.017099	0.0499311	0.0809354	0.110201	0.137808	0.163824	0.188311	0.211322	0.232905	0.253103	0.271952	0.289486	0.305735	0.320728	0.33449	0.347045	0.358418	0.36863	0.377705	0.385666	0.392537	0.398344	0.403111	0.406868	0.409645	0.411475	0.412392	0.412435	0.411645	0.410067	0.407751	0.404749	0.401119	0.396923	0.392229	0.38711	0.381646	0.375922	0.370031	0.364074	0.358159	0.352402	0.346931	0.341883	0.337405	0.333658	0.330815	0.329063	0.328604	0.32966	0.332469	0.337289	0.344401	0.354111	0.366751	0.382683	
-0.471397	-0.407002	-0.34677	-0.290363	-0.237479	-0.187847	-0.141226	-0.0974028	-0.0561848	-0.0174021	0.0190969	0.0534466	0.0857663	0.116162	0.144728	0.171548	0.196696	0.220237	0.242233	0.262734	0.28179	0.299444	0.315736	0.330702	0.344379	0.356798	0.367993	0.377994	0.386833	0.394542	0.401153	0.406701	0.41122	0.414749	0.417327	0.418997	0.419805	0.419799	0.419034	0.417565	0.415457	0.412774	0.409591	0.405985	0.402042	0.397854	0.39352	0.389148	0.384855	0.380766	0.377019	0.373761	0.371153	0.369368	0.368595	0.369037	0.370915	0.374471	0.379965	0.38768	0.397926	0.411038	0.427382	0.447357	0.471397	
-0.55557	-0.483018	-0.415364	-0.352201	-0.293166	-0.237932	-0.186208	-0.137733	-0.0922725	-0.0496197	-0.00958844	0.0279871	0.0632545	0.0963457	0.127378	0.156456	0.183674	0.209115	0.232855	0.254961	0.275495	0.294513	0.312067	0.328203	0.342967	0.356402	0.368547	0.379442	0.389127	0.397641	0.405024	0.411316	0.416561	0.420802	0.424086	0.426463	0.427986	0.428711	0.4287	0.428018	0.426735	0.424928	0.422679	0.420077	0.417217	0.414206	0.411154	0.408184	0.405428	0.40303	0.401144	0.39994	0.399598	0.400318	0.402314	0.40582	0.41109	0.418398	0.428046	0.440361	0.455697	0.474443	0.497022	0.523897	0.55557	
-0.634393	-0.554136	-0.479466	-0.409912	-0.345052	-0.284508	-0.227941	-0.175047	-0.125553	-0.0792163	-0.0358184	0.00483515	0.0429185	0.0785874	0.111981	0.143224	0.172428	0.199693	0.225109	0.248759	0.270715	0.291046	0.309814	0.327075	0.342885	0.357293	0.370348	0.382099	0.39259	0.40187	0.409983	0.416977	0.422902	0.427808	0.431749	0.43478	0.436961	0.438357	0.439035	0.439068	0.438535	0.437521	0.436117	0.434422	0.432542	0.430594	0.428703	0.427003	0.425642	0.424779	0.424587	0.425252	0.42698	0.42999	0.434522	0.440839	0.449223	0.459985	0.473461	0.490018	0.510057	0.534014	0.562367	0.595637	0.634393	
-0.707107	-0.619668	-0.538452	-0.462928	-0.392622	-0.327108	-0.266002	-0.208961	-0.155677	-0.105874	-0.0593045	-0.015747	0.0249966	0.063104	0.0987342	0.13203	0.16312	0.192118	0.21913	0.244249	0.26756	0.289141	0.309065	0.327398	0.344201	0.359534	0.373453	0.386012	0.397264	0.407262	0.416058	0.423705	0.43026	0.435778	0.440318	0.443944	0.44672	0.448718	0.450012	0.450681	0.450814	0.450501	0.449843	0.448948	0.447933	0.446924	0.446057	0.44548	0.445355	0.445855	0.447168	0.449501	0.453077	0.458137	0.464945	0.473788	0.484978	0.498856	0.515793	0.536193	0.560498	0.589189	0.622795	0.661891	0.707107	
